PHYS 106-01 (F),PHYS 106-01 (F)  SEM Being Human in STEM,W 1:10pm-3:50pm
PHYS 108-01 (F),PHYS 108-01 (F)  LEC Energy Science & Technology,MR 2:35pm-3:50pm
PHYS 109-01 (F),PHYS 109-01 (F)  LEC Sound; Light and Perception,MR 1:10pm-2:25pm&M 2:35pm-3:50pm
PHYS 131-01 (F),PHYS 131-01 (F)  LEC Introduction to Mechanics,MWF 11:00am-11:50am
PHYS 132-01 (S),PHYS 132-01 (S)  LEC Electromagn&Physics of Matter,MWF 11:00am-11:50am
PHYS 141-01 (F),PHYS 141-01 (F)  LEC Mechanics and Waves,MWF 11:00am-11:50am
PHYS 142-01 (S),PHYS 142-01 (S)  LEC Foundations of Modern Physics,MW 11:00am-11:50am
PHYS 151-01 (F),PHYS 151-01 (F)  LEC Seminar Modern Physics,MWF 11:00am-11:50am
PHYS 201-01 (F),PHYS 201-01 (F) LEC Electricity and Magnetism,MWF 10:00am-10:50am
PHYS 202-01 (S),PHYS 202-01 (S)  LEC Vibrations; Waves and Optics,MWF 10:00am-10:50am
PHYS 210-01 (S),PHYS 210-01 (S)  LEC Math Methods for Scientists,TR 9:55am-11:10am
PHYS 234-01 (S),PHYS 234-01 (S)  LEC Intro to Materials Science,MR 1:10pm-2:25pm
PHYS 301-01 (F),PHYS 301-01 (F)  LEC Quantum Physics,MWF 9:00am-9:50am
PHYS 302-01 (S),PHYS 302-01 (S)  LEC Stat Mechanics & Thermodynmcs,MWF 10:00am-10:50am
PHYS 31-01 (W),PHYS 31-01 (W)  HON Senior Research: Physics,TBA
PHYS 314-T1 (S),PHYS 314-T1 (S)  TUT Controlling Quanta,TBA
PHYS 315-T1 (S),PHYS 315-T1 (S)  TUT Computational Biology,TBA
PHYS 32-01 (W),PHYS 32-01 (W)  HON Senior Research: Astrophysics,TBA
PHYS 321-01 (F),PHYS 321-01 (F)  LEC Intro Particle Physics,MW 11:00am-12:15pm
PHYS 404-T1 (S),PHYS 404-T1 (S)  TUT Galaxy Evolution,TBA
PHYS 405-T1 (F),PHYS 405-T1 (F)  TUT Electromagnetic Theory,F 1:10pm-2:25pm
PHYS 412-T1 (F),PHYS 412-T1 (F)  TUT Heliophysics,TBA
PHYS 418-01 (S),PHYS 418-01 (S)  LEC Gravity,MWF 9:00am-9:50am
PHYS 493-01 (F),PHYS 493-01 (F)  HON Senior Research: Physics,TBA
PHYS 494-01 (S),PHYS 494-01 (S)  HON Senior Research: Physics,TBA
PHYS 495-01 (F),PHYS 495-01 (F)  HON Senior Research: Astrophysics,TBA
PHYS 496-01 (S),PHYS 496-01 (S)  HON Senior Research: Astrophysics,TBA
PHYS 497-01 (F),PHYS 497-01 (F)  IND Independent Study: Physics,TBA
PHYS 498-01 (S),PHYS 498-01 (S)  IND Independent Study: Physics,TBA
PHYS 499-01 (S),PHYS 499-01 (S)  LEC Physics & Astronomy Colloquium,F 2:30pm-4:00pm
PHYS 99-01 (W),PHYS 99-01 (W)  IND Independent Study: Physics,TBA
POEC 214-T1 (S),POEC 214-T1 (S)  TUT CO2 Offsets: Economics/Ethics,TBA
POEC 250-01 (F),POEC 250-01 (F)  LEC Econ Liberalism & Its Critics,MR 2:35pm-3:50pm
POEC 253-01 (F),POEC 253-01 (F)  LEC Empirical Methods in Pol Econ,TF 2:35pm-3:50pm
POEC 31-01 (W),POEC 31-01 (W)  HON Hon Thesis: Political Economy,TBA
POEC 397-01 (F),POEC 397-01 (F)  IND Indep Study: Political Economy,TBA
POEC 398-01 (S),POEC 398-01 (S)  IND Indep Study: Political Economy,TBA
POEC 401-01 (F),POEC 401-01 (F)  SEM Contemp Problms in Pol Economy,TF 1:10pm-2:25pm
POEC 402-01 (S),POEC 402-01 (S)  SEM Pol Econ Public Policy Issues,TF 1:10pm-2:25pm
POEC 493-01 (F),POEC 493-01 (F)  HON Hon Thsis: Political Economy,TBA
POEC 99-01 (W),POEC 99-01 (W)  IND Indep Study: Political Economy,TBA
PSCI 125-01 (F),PSCI 125-01 (F)  LEC Intro Leadership Studies,TF 2:35pm-3:50pm
PSCI 127-01 (S),PSCI 127-01 (S)  LEC Trump&American World Policy,M 7:00pm-9:40pm
PSCI 135-01 (S),PSCI 135-01 (S)  SEM Politics After the Apocalypse,TR 11:20am-12:35pm
PSCI 201-01 (S),PSCI 201-01 (S)  LEC Power;Politics;Democracyamer,MWF 11:00am-12:15pm
PSCI 202-01 (S),PSCI 202-01 (S)  LEC Intro International Relations,MR 1:10pm-2:25pm
PSCI 203-01 (F),PSCI 203-01 (S)  LEC Intro to Political Theory,TR 9:55am-11:10am
PSCI 204-01 (S),PSCI 204-01 (S)  LEC Intro to Comparative Politics,TF 1:10pm-2:25pm
PSCI 208-01 (F),PSCI 208-01 (F)  SEM Wealth inamerica,MR 2:35pm-3:50pm
PSCI 212-01 (S),PSCI 212-01 (S)  LEC Leadership & U.S. Democracy,TR 9:55am-11:10am
PSCI 215-01 (S),PSCI 215-01 (S)  SEM Race & Inequality in US City,TF 2:35pm-3:50pm
PSCI 224-01 (F),PSCI 224-01 (F)  SEM Neo-liberalism,TF 1:10pm-2:25pm
PSCI 225-01 (F),PSCI 225-01 (F)  LEC International Security,MWF 11:00am-12:15pm
PSCI 227-01 (S),PSCI 227-01 (S)  LEC IR of the Middle East,MWF 11:00am-12:15pm
PSCI 228-01 (S),PSCI 228-01 (S)  LEC International Organization,TR 11:20am-12:35pm
PSCI 231-01 (S),PSCI 231-01 (S)  LEC Ancient Political Thought,MR 2:35pm-3:50pm
PSCI 233-01 (F),PSCI 233-01 (F)  SEM Rastafari,TR 9:55am-11:10am
PSCI 234-01 (S),PSCI 234-01 (S)  SEM Political Romanticism,MW 7:00pm-8:15pm
PSCI 238-01 (F),PSCI 238-01 (F)  LEC Econ Liberalism & Its Critics,MR 2:35pm-3:50pm
PSCI 240-01 (S),PSCI 240-01 (S)  LEC Theories of Comparative Poltcs,TR 9:55am-11:10am
PSCI 242-01 (S),PSCI 242-01 (S)  SEM The Politics of Waste,W 4:45pm-8:30pm
PSCI 248-T1 (F),PSCI 248-T1 (F)  TUT USA in Comparative Perspective,TF 2:35pm-3:50pm
PSCI 253-01 (S),PSCI 253-01 (S)  LEC Tragedy of Venezuela,MR 2:35pm-3:50pm
PSCI 260-01 (F),PSCI 260-01 (F)  SEM Power; Feminist-Style,TF 1:10pm-2:25pm
PSCI 261-01 (S),PSCI 261-01 (S)  SEM Gender and Conflict,W 7:00pm-9:40pm
PSCI 265-01 (S),PSCI 265-01 (S)  LEC Internatnl Politics East Asia,MR 2:35pm-3:50pm
PSCI 273-01 (F),PSCI 273-01 (F)  SEM Politics without Humans?,TF 1:10pm-2:25pm
PSCI 278-01 (S),PSCI 278-01 (S)  SEM Capitalism,MWF 11:00am-12:15pm
PSCI 285-01 (F),PSCI 285-01 (F)  SEM Revolutionary Generation,T 1:10pm-3:50pm
PSCI 286-01 (F),PSCI 286-01 (F)  LEC Russian Poltcs Vladimir Putin,TF 2:35pm-3:50pm
PSCI 293-01 (F),PSCI 293-01 (F)  LEC Leadership and Pol Change,TR 11:20am-12:35pm
PSCI 30-01 (W),PSCI 30-01 (W)  HON Senior Essay:Political Science,TBA
PSCI 303-01 (S),PSCI 303-01 (S)  LEC Authoritarian Politics,MR 2:35pm-3:50pm
PSCI 31-01 (W),PSCI 31-01 (W)  HON Sen Thesis: Political Science,TBA
PSCI 314-01 (S),PSCI 314-01 (S)  SEM Change inamerican Politics,MR 2:35pm-3:50pm
PSCI 315-01 (F),PSCI 315-01 (F)  LEC Parties inamerican Politics,MR 2:35pm-3:50pm
PSCI 317-01 (F),PSCI 317-01 (F)  LEC Environmental Law,M 7:00pm-9:40pm
PSCI 319-01 (F),PSCI 319-01 (S)  LEC Marine Policy,TBA
PSCI 32-01 (W),PSCI 32-01 (W)  IND Indiv Proj: Political Science,TBA
PSCI 326-01 (S),PSCI 326-01 (S)  SEM Security in Africa,TR 11:20am-12:35pm
PSCI 33-01 (W),PSCI 33-01 (W)  IND Advanced Studyamer Politics,TBA
PSCI 332-01 (F),PSCI 332-01 (F)  SEM New York City Politics,TF 1:10pm-2:25pm
PSCI 334-01 (S),PSCI 334-01 (S)  LEC Theorizing Global Justice,TF 1:10pm-2:25pm
PSCI 337-01 (S),PSCI 337-01 (S)  SEM Visual Politics,W 7:00pm-9:40pm
PSCI 339-T1 (F),PSCI 339-T1 (F)  TUT Politics in Dark Times: Arendt,TBA
PSCI 349-T1 (S),PSCI 349-T1 (S)  TUT Cuba and the United States,TF 2:35pm-3:50pm
PSCI 354-01 (F),PSCI 354-01 (F)  LEC Nationalism in East Asia,MR 1:10pm-2:25pm
PSCI 363-01 (F),PSCI 363-01 (F)  LEC Protest Movements,TF 1:10pm-2:25pm
PSCI 367-01 (S),PSCI 367-01 (S)  SEM Politics ofamer Natl Security,MR 1:10pm-2:25pm
PSCI 368-01 (S),PSCI 368-01 (S)  SEM Identity Politics,TR 11:20am-12:35pm
PSCI 370-01 (F),PSCI 370-01 (F)  SEM Political Thought Frantz Fanon,MR 1:10pm-2:25pm
PSCI 397-01 (F),PSCI 397-01 (F)  IND Indep Study: Political Science,TBA
PSCI 398-01 (S),PSCI 398-01 (S)  IND Indep Study: Political Science,TBA
PSCI 410-01 (F),PSCI 410-01 (F)  SEM Interpretations ofam Pol,W 1:10pm-3:50pm
PSCI 420-01 (F),PSCI 420-01 (F)  SEM Sr. Sem: Nuclear Revolution,MR 1:10pm-2:25pm
PSCI 420-01 (S),PSCI 420-01 (S)  SEM Humanitarianism,TF 1:10pm-2:25pm
PSCI 430-01 (F),PSCI 430-01 (F)  SEM Sr Sem: Critical Theory,TF 2:35pm-3:50pm
PSCI 440-01 (F),PSCI 440-01 (F)  SEM Challenges to Neoliberalism,TF 2:35pm-3:50pm
PSCI 493-01 (F),PSCI 493-01 (F)  HON Sen Thesis: Political Science,TBA
PSCI 494-01 (S),PSCI 494-01 (S)  HON Sen Thesis: Political Science,TBA
PSCI 495-01 (F),PSCI 495-01 (F)  IND Indiv Proj: Political Science,TBA
PSCI 496-01 (S),PSCI 496-01 (S)  IND Indiv Proj: Political Science,TBA
PSCI 497-01 (F),PSCI 497-01 (F)  IND Indep Study: Political Science,TBA
PSCI 498-01 (S),PSCI 498-01 (S)  IND Indep Study: Political Science,TBA
PSCI 99-01 (W),PSCI 99-01 (W)  IND Indep Study: Political Science,TBA
PSYC 101-01 (F),PSYC 101-01 (S)  LEC Introductory Psychology,MWF 10:00am-10:50am
PSYC 158-T1 (F),PSYC 158-T1 (F)  TUT Freud: A Tutorial,TBA
PSYC 201-A1 (S),PSYC 201-A1 (S)  LEC Experimentation and Statistics,MR 1:10pm-2:25pm
PSYC 212-01 (F),PSYC 212-01 (F)  LEC Neuroscience,TR 9:55am-11:10am
PSYC 221-01 (S),PSYC 221-01 (S)  LEC Cognitive Psychology,MWF 9:00am-9:50am
PSYC 222-01 (F),PSYC 222-01 (F)  LEC Intro to Cognitive Science,TR 11:20am-12:35pm
PSYC 242-01 (F),PSYC 242-01 (S)  LEC Social Psychology,MR 1:10pm-2:25pm
PSYC 252-01 (S),PSYC 252-01 (S)  LEC Psychological Disorders,MR 2:35pm-3:50pm
PSYC 272-01 (S),PSYC 272-01 (S)  LEC The Psychology of Education,TF 1:10pm-2:25pm
PSYC 31-01 (W),PSYC 31-01 (W)  HON Senior Thesis: Psychology,TBA
PSYC 313-01 (S),PSYC 313-01 (S)  SEM Opioids and the Opioid Crisis,TF 2:35pm-3:50pm
PSYC 314-01 (S),PSYC 314-01 (S)  SEM Drug Addiction and Obesity,TR 11:20am-12:35pm
PSYC 318-01 (S),PSYC 318-01 (S)  SEM The Brain & Visual Arts,TF 1:10pm-2:25pm
PSYC 322-01 (S),PSYC 322-01 (S)  SEM Concepts:Mind;Brain;&Culture,TR 11:20am-12:35pm
PSYC 326-01 (S),PSYC 326-01 (S)  SEM Choice and Decision-Making,Cancelled
PSYC 332-01 (S),PSYC 332-01 (S)  SEM Children's Math Learning,MWF 8:30am-9:45am
PSYC 335-01 (F),PSYC 335-01 (F)  SEM Early Exp & Developing Infant,TR 9:55am-11:10am
PSYC 338-01 (S),PSYC 338-01 (S)  SEM Inquiry; Invention and Ideas,W 1:10pm-3:50pm
PSYC 342-01 (S),PSYC 342-01 (S)  SEM Social Judgment,TF 2:35pm-3:50pm
PSYC 346-01 (S),PSYC 346-01 (S)  SEM Environmental Psychology,MR 1:10pm-2:25pm
PSYC 355-01 (S),PSYC 355-01 (S)  SEM Psychotherapy: Theory & Resrch,TR 9:55am-11:10am
PSYC 356-01 (F),PSYC 356-01 (F)  SEM Science of Suicide,MR 1:10pm-2:25pm
PSYC 357-01 (F),PSYC 357-01 (F)  SEM Depression,TR 8:30am-9:45am
PSYC 358-T1 (S),PSYC 358-T1 (S)  TUT Developmental Psychopathology,TBA
PSYC 397-01 (F),PSYC 397-01 (F)  IND Independent Study: Psychology,TBA
PSYC 398-01 (S),PSYC 398-01 (S)  IND Independent Study: Psychology,TBA
PSYC 403-01 (F),PSYC 403-01 (F)  SEM The Psychology of Love,MR 1:10pm-2:25pm
PSYC 407-01 (F),PSYC 407-01 (F)  SEM Success and Failure,MR 2:35pm-3:50pm
PSYC 493-01 (F),PSYC 493-01 (F)  HON Senior Thesis: Psychology,TBA
PSYC 494-01 (S),PSYC 494-01 (S)  HON Senior Thesis: Psychology,TBA
PSYC 99-01 (W),PSYC 99-01 (W)  IND Independent Study: Psychology,TBA
REL 108-01 (F),REL 108-01 (F)  LEC Tech of Religious Experience,TF 1:10pm-2:25pm
REL 134-T1 (S),REL 134-T1 (S)  TUT Leaving the World Behind,TBA
REL 200-01 (S),REL 200-01 (S)  SEM What is Religion?,TF 1:10pm-2:25pm
REL 204-01 (F),REL 204-01 (F)  SEM Jesus and Judaism,TF 2:35pm-3:50pm
REL 208-01 (S),REL 208-01 (S)  SEM Genesis: The Family Saga,TR 9:55am-11:10am
REL 210-01 (S),REL 210-01 (S)  LEC Distant Encounters,MR 2:35pm-3:50pm
REL 215-01 (S),REL 215-01 (S)  SEM New Testament: Word to Book,TF 1:10pm-2:25pm
REL 216-01 (S),REL 216-01 (S)  LEC Greek Art and the Gods,MW 11:00am-12:15pm
REL 217-01 (F),REL 217-01 (F)  SEM Religion andamerican Politics,MR 1:10pm-2:25pm
REL 218-01 (F),REL 218-01 (F)  LEC Foundations of China,MWF 12:00pm-12:50pm
REL 219-01 (S),REL 219-01 (S)  SEM Judaism Under Greece and Rome,TF 2:35pm-3:50pm
REL 222-01 (F),REL 222-01 (F)  SEM Jewish Art of Interpretation,TR 9:55am-11:10am
REL 228-01 (F),REL 228-01 (F)  LEC Zen andamerican Literature,MW 7:00pm-8:15pm
REL 232-01 (S),REL 232-01 (S)  SEM Buddhist Economics,MR 2:35pm-3:50pm
REL 239-01 (F),REL 239-01 (F)  LEC The Modern Middle East,TF 1:10pm-2:25pm
REL 246-T1 (F),REL 246-T1 (F)  TUT India's Identities,TBA
REL 254-01 (F),REL 254-01 (F)  LEC Meditation in the Modern World,MWF 8:30am-9:45am
REL 259-01 (S),REL 259-01 (S)  SEM Ethics/Jewishamerican Fiction,MR 1:10pm-2:25pm
REL 261-01 (F),REL 261-01 (F)  SEM Rastafari,TR 9:55am-11:10am
REL 268-01 (S),REL 268-01 (S)  SEM Where are all the Jews?,TR 11:20am-12:35pm
REL 269-T1 (S),REL 269-T1 (S)  TUT Mindsight:Mindfulness&Medicine,TBA
REL 272-01 (F),REL 272-01 (F)  LEC Arts of the Buddhist World,TR 9:55am-11:10am
REL 274-01 (S),REL 274-01 (S)  SEM The Body in Power,MWF 11:00am-12:15pm
REL 288-01 (F),REL 288-01 (F)  SEM Embodiment and Consciousness,M 7:00pm-9:40pm
REL 296-01 (F),REL 296-01 (F)  LEC The History of the Holocaust,MR 1:10pm-2:25pm
REL 30-01 (W),REL 30-01 (W)  IND Senior Project: Religion,TBA
REL 302-T1 (S),REL 302-T1 (S)  TUT Philosophy of Religion,TBA
REL 31-01 (W),REL 31-01 (W)  HON Senior Thesis: Religion,TBA
REL 314-01 (S),REL 314-01 (S)  SEM Racial and Religious Mixture,MR 2:35pm-3:50pm
REL 319-01 (S),REL 319-01 (S)  SEM Milton,TF 2:35pm-3:50pm
REL 331-01 (S),REL 331-01 (S)  SEM Reformations,MW 11:00am-12:15pm
REL 334-01 (S),REL 334-01 (S)  SEM Imagining Joseph,W 1:10pm-3:50pm
REL 335-01 (S),REL 335-01 (S)  SEM Diaspora & Jews of Europe,M 7:00pm-9:40pm
REL 338-01 (F),REL 338-01 (F)  SEM Transhumanism,W 1:10pm-3:50pm
REL 344-01 (F),REL 344-01 (F)  SEM Sex; Money; Power & the Bible,W 1:10pm-3:50pm
REL 374-T1 (S),REL 374-T1 (S)  TUT Mysticism,TBA
REL 378-01 (S),REL 378-01 (S)  SEMamerican Conservatism,TR 9:55am-11:10am
REL 397-01 (F),REL 397-01 (F)  IND Independent Study: Religion,TBA
REL 398-01 (S),REL 398-01 (S)  IND Independent Study: Religion,TBA
REL 401-01 (F),REL 401-01 (F)  SEM Issues in Study of Religion,W 1:10pm-3:50pm
REL 486-T1 (S),REL 486-T1 (S)  TUT Islam in European Culture,TBA
REL 493-01 (F),REL 493-01 (F)  HON Senior Thesis: Religion,TBA
REL 494-01 (S),REL 494-01 (S)  HON Senior Thesis: Religion,TBA
REL 497-01 (F),REL 497-01 (F)  IND Independent Study: Religion,TBA
REL 498-01 (S),REL 498-01 (S)  IND Independent Study: Religion,TBA
REL 99-01 (W),REL 99-01 (W)  IND Independent Study: Religion,TBA
RLFR 101-01 (F),RLFR 101-01 (F)  LEC Introduction to French,M-F 9:00am-9:50am
RLFR 102-01 (S),RLFR 102-01 (S)  LEC Intro French& Francphn Culture,M-F 9:00am-9:50am
RLFR 103-01 (F),RLFR 103-01 (F)  LEC Intermediate French I,M-F 10:00am-10:50am
RLFR 104-01 (S),RLFR 104-01 (S)  SEM Intermediate French II,TR 11:20am-12:35pm
RLFR 105-01 (F),RLFR 105-01 (F)  LEC Advanced French,MWF 12:00pm-12:50pm
RLFR 108-01 (S),RLFR 108-01 (S)  LEC Voyages Francophones,TR 9:55am-11:10am
RLFR 205-01 (S),RLFR 205-01 (S)  SEM Workers in France,TF 2:35pm-3:50pm
RLFR 208-01 (F),RLFR 208-01 (F)  SEM Queens; Crusaders; Cannibals,TF 2:35pm-3:50pm
RLFR 210-01 (F),RLFR 210-01 (F)  SEM Scientific Selves,MR 1:10pm-2:25pm
RLFR 212-01 (S),RLFR 212-01 (S)  SEM Scandalous News,MR 1:10pm-2:25pm
RLFR 30-01 (W),RLFR 30-01 (W)  HON Honors Essay: French,TBA
RLFR 302-01 (S),RLFR 302-01 (S)  SEM Monsters of the Renaissance,TF 1:10pm-2:25pm
RLFR 31-01 (W),RLFR 31-01 (W)  HON Senior Thesis: French,TBA
RLFR 412-01 (F),RLFR 412-01 (F)  SEM Sr. Sem: 19th-Century Fr Novel,MW 11:00am-12:15pm
RLFR 493-01 (F),RLFR 493-01 (F)  HON Senior Thesis: French,TBA
RLFR 494-01 (S),RLFR 494-01 (S)  HON Senior Thesis: French,TBA
RLFR 497-01 (F),RLFR 497-01 (F)  IND Independent Study: French,TBA
RLFR 498-01 (S),RLFR 498-01 (S)  IND Independent Study: French,TBA
RLFR 511-01 (F),RLFR 511-01 (F)  LEC Intnsve French Grammr&Transltn,TR 8:30am-9:45am
RLFR 512-01 (S),RLFR 512-01 (S)  LEC Rdg French Art Hist&Criticism,TR 8:30am-9:45am
RLFR 99-01 (W),RLFR 99-01 (W)  IND Independent Study: French,TBA
RLIT 101-01 (F),RLIT 101-01 (F)  LEC Elementary Italian,MWF 10:00am-10:50am
RLIT 102-01 (S),RLIT 102-01 (S)  LEC Elementary Italian,MWF 10:00am-10:50am
RLIT 105-01 (F),RLIT 105-01 (F)  SEM Pathway to Proficiency,MWF 12:00pm-12:50pm
RLIT 99-01 (W),RLIT 99-01 (W)  IND Independent Study: Italian,TBA
RLSP 101-01 (F),RLSP 101-01 (F)  LEC Elementary Spanish,M-F 10:00am-10:50am
RLSP 102-01 (S),RLSP 102-01 (S)  LEC Elementary Spanish,M-F 10:00am-10:50am
RLSP 103-01 (F),RLSP 103-01 (F)  LEC Intensive Intermediate Spanish,MWF 10:00am-10:50am
RLSP 104-01 (S),RLSP 104-01 (S)  LEC Upper Intermediate Spanish,MWF 8:00am-8:50am
RLSP 105-01 (F),RLSP 105-01 (F)  SEM Advanced Spanish Grammar,MWF 12:00pm-12:50pm
RLSP 107-01 (F),RLSP 107-01 (F)  SEM Advanced Grammar/Conversation,MWF 8:30am-9:45am
RLSP 203-01 (F),RLSP 203-01 (F)  SEM Modernism to ElBoom delaNovela,MR 2:35pm-3:50pm
RLSP 209-01 (F),RLSP 209-01 (F)  SEM Spanish for Heritage Speakers,MWF 10:00am-10:50am
RLSP 211-01 (S),RLSP 211-01 (S)  LEC Survey Spanish Lit11th-17th C,TF 1:10pm-2:25pm
RLSP 251-01 (F),RLSP 251-01 (F)  LEC Somos Sur,MR 1:10pm-2:25pm
RLSP 280-01 (S),RLSP 280-01 (S)  LEC From Roma to Yalhalhj,W 7:00pm-9:40pm
RLSP 30-01 (W),RLSP 30-01 (W)  HON Honors Essay: Spanish,TBA
RLSP 303-01 (S),RLSP 303-01 (S)  SEM Cervantes' 'Don Quixote',TF 2:35pm-3:50pm
RLSP 308-01 (S),RLSP 308-01 (S)  SEM Race;Gendr&Powr in Colnial Era,TF 2:35pm-3:50pm
RLSP 31-01 (W),RLSP 31-01 (W)  HON Senior Thesis: Spanish,TBA
RLSP 401-01 (F),RLSP 401-01 (F)  SEM Climate Change Culture Latam,TF 2:35pm-3:50pm
RLSP 493-01 (F),RLSP 493-01 (F)  HON Senior Thesis: Spanish,TBA
RLSP 494-01 (S),RLSP 494-01 (S)  HON Senior Thesis: Spanish,TBA
RLSP 497-01 (F),RLSP 497-01 (F)  IND Independent Study: Spanish,TBA
RLSP 498-01 (S),RLSP 498-01 (S)  IND Independent Study: Spanish,TBA
RLSP 99-01 (W),RLSP 99-01 (W)  IND Independent Study: Spanish,TBA
RUSS 101-01 (F),RUSS 101-01 (F)  SEM Elementary Russian I,MWF 10:00am-10:50am&TR 9:55am-11:10am
RUSS 102-01 (S),RUSS 102-01 (S)  SEM Elementary Russian II,M-F 10:00am-10:50am
RUSS 140-T1 (S),RUSS 140-T1 (S)  TUT Crime and Punishment in Russia,TBA
RUSS 151-01 (F),RUSS 151-01 (F)  SEM Continuing Russian I,MWF 12:00pm-12:50pm
RUSS 152-01 (S),RUSS 152-01 (S)  SEM Continuing Russian II,MWF 12:00pm-12:50pm
RUSS 203-01 (F),RUSS 203-01 (F)  LEC 19th-Century Russian Lit,TF 1:10pm-2:25pm
RUSS 213-01 (F),RUSS 213-01 (F)  SEM Gender in Putin's Russia,MR 2:35pm-3:50pm
RUSS 219-T1 (F),RUSS 219-T1 (F)  TUT Cults of Personality,TBA
RUSS 232-01 (S),RUSS 232-01 (S)  SEM Madness; Absurd in Russ. Lit.,MR 1:10pm-2:25pm
RUSS 240-01 (S),RUSS 240-01 (S)  LEC The Soviet Experiment,TR 9:55am-11:10am
RUSS 241-01 (F),RUSS 241-01 (F)  LEC Imperial Russia,TR 9:55am-11:10am
RUSS 251-01 (F),RUSS 251-01 (F)  SEM Continuing Russian I,MWF 12:00pm-12:50pm
RUSS 252-01 (S),RUSS 252-01 (S)  SEM Continuing Russian II,MWF 12:00pm-12:50pm
RUSS 286-01 (F),RUSS 286-01 (F)  LEC Russian Poltcs Vladimir Putin,TF 2:35pm-3:50pm
RUSS 30-01 (W),RUSS 30-01 (W)  HON Honors Project: Russian,TBA
RUSS 306-01 (S),RUSS 306-01 (S)  SEM Tolstoy,TF 1:10pm-2:25pm
RUSS 31-01 (W),RUSS 31-01 (W)  HON Senior Thesis: Russian,TBA
RUSS 337-01 (F),RUSS 337-01 (F)  SEM After Stalin: Soviet History,W 7:00pm-9:40pm
RUSS 401-01 (F),RUSS 401-01 (F)  SEM Sr. Sem: The Myth of Lenin,TR 11:20am-12:35pm
RUSS 493-01 (F),RUSS 493-01 (F)  HON Senior Thesis: Russian,TBA
RUSS 494-01 (S),RUSS 494-01 (S)  HON Senior Thesis: Russian,TBA
RUSS 497-01 (F),RUSS 497-01 (F)  IND Independent Study: Russian,TBA
RUSS 498-01 (S),RUSS 498-01 (S)  IND Independent Study: Russian,TBA
RUSS 99-01 (W),RUSS 99-01 (W)  IND Independent Study: Russian,TBA
SCST 99-01 (W),SCST 99-01 (W)  IND Indep Study:Sci & Tech Studies, 
SOC 101-01 (S),SOC 101-01 (F)  LEC Invitation to Sociology,MWF 11:00am-12:15pm
SOC 201-01 (S),SOC 201-01 (S)  SEM Science;Technolgy&Human Values,MWF 8:30am-9:45am
SOC 212-01 (F),SOC 212-01 (F)  SEM Understanding Social Media,MW 8:30am-9:45am
SOC 218-01 (S),SOC 218-01 (S)  LEC Law and Modern Society,TR 9:55am-11:10am
SOC 221-01 (S),SOC 221-01 (S)  SEM Money and Intimacy,MR 1:10pm-2:25pm
SOC 228-01 (F),SOC 228-01 (F)  SEM The Panopticon,MR 2:35pm-3:50pm
SOC 230-01 (F),SOC 230-01 (F)  SEM Memory and Forgetting,MR 1:10pm-2:25pm
SOC 234-01 (S),SOC 234-01 (S)  SEM How Emotions Work,MR 2:35pm-3:50pm
SOC 264-01 (S),SOC 264-01 (S)  SEM Transnational Activism,MR 2:35pm-3:50pm
SOC 31-01 (W),SOC 31-01 (W)  HON Senior Thesis: Sociology,TBA
SOC 314-01 (F),SOC 314-01 (F)  SEM Social Ecology of Race/Gender,TF 2:35pm-3:50pm
SOC 326-01 (S),SOC 326-01 (S)  SEM Being Mortal,W 7:00pm-9:40pm
SOC 329-01 (F),SOC 329-01 (F)  SEM Work and Future of Capitalism,W 1:10pm-3:50pm
SOC 338-01 (F),SOC 338-01 (F)  SEM Transhumanism,W 1:10pm-3:50pm
SOC 386-01 (F),SOC 386-01 (F)  LECamerican Culture/Nuclear Age,TR 9:55am-11:10am
SOC 397-01 (F),SOC 397-01 (F)  IND Indep Study: Sociology,TBA
SOC 398-01 (S),SOC 398-01 (S)  IND Indep Study: Sociology,TBA
SOC 493-01 (F),SOC 493-01 (F)  HON Senior Thesis: Sociology,TBA
SOC 494-01 (S),SOC 494-01 (S)  HON Senior Thesis: Sociology,TBA
SOC 99-01 (W),SOC 99-01 (W)  IND Indep Study: Sociology,TBA
SPEC 99-01 (W),SPEC 99-01 (W)  IND Independent Study: Special, 
STAT 101-01 (F),STAT 101-01 (F)  LEC Elem Statistics&Data Analysis,TF 2:35pm-3:50pm
STAT 161-01 (F),STAT 161-01 (F)  LEC Intro Stat Social Science,TR 8:30am-9:45am
STAT 201-01 (S),STAT 201-01 (S)  LEC Statistics & Data Analysis,TR 8:30am-9:45am
STAT 202-01 (S),STAT 202-01 (F)  LEC Intro to Statistical Modeling,MWF 9:00am-9:50am
STAT 30-01 (W),STAT 30-01 (W)  HON Senior Project: Statistics,TBA
STAT 31-01 (W),STAT 31-01 (W)  HON Senior Honors Thesis,TBA
STAT 341-01 (F),STAT 341-01 (S)  LEC Probability,TF 2:35pm-3:50pm
STAT 342-01 (F),STAT 342-01 (F)  LEC Stochastic Processes,TF 1:10pm-2:25pm
STAT 346-01 (F),STAT 346-01 (S)  LEC Regression and Forecasting,MWF 8:30am-9:45am
STAT 360-01 (S),STAT 360-01 (S)  LEC Statistical Inference,MR 2:35pm-3:50pm
STAT 368-01 (S),STAT 368-01 (S)  LEC Nonparametric Statistics,TR 11:20am-12:35pm
